1479121438.476813,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.476972,02b0,5,55,02,32,07,8c,R
1479121438.478931,0316,8,05,4e,78,08,4e,32,00,7d,R
1479121438.479091,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.479313,0260,8,45,4e,4d,30,ff,8d,72,21,R
1479121438.47955,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121438.479786,0329,8,dc,b9,7e,14,12,20,00,14,R
1479121438.480023,0350,8,05,28,34,66,6d,00,00,12,R
1479121438.480272,0545,8,d8,00,00,85,00,00,00,00,R
1479121438.480722,0002,8,00,00,00,00,00,00,0b,c5,R
1479121438.480959,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.481201,0130,8,2d,80,00,ff,42,80,0b,e0,R
1479121438.48144,0131,8,20,80,00,00,39,7f,0b,29,R
1479121438.481681,0140,8,00,00,00,00,0a,20,2b,38,R
1479121438.48192,04f0,8,00,00,00,80,00,4f,03,14,R
1479121438.485284,043f,8,09,45,60,ff,5a,d3,00,00,R
1479121438.485507,0370,8,00,20,00,00,00,00,00,00,R
1479121438.485749,0440,8,ff,00,00,00,ff,d3,00,00,R
1479121438.486807,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.486971,02b0,5,69,02,32,07,6d,R
1479121438.488765,0316,8,05,4e,78,08,4e,32,00,7d,R
1479121438.488984,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.489204,0260,8,45,4e,4d,30,ff,8d,72,32,R
1479121438.489441,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121438.489678,0329,8,dc,b9,7e,14,12,20,00,14,R
1479121438.489918,0350,8,05,28,44,66,6d,00,00,62,R
1479121438.490156,0545,8,d8,00,00,84,00,00,00,00,R
1479121438.490781,0430,8,00,00,00,00,00,00,00,00,R
1479121438.491012,04b1,8,02,02,02,00,00,00,00,06,R
1479121438.491284,01f1,8,00,00,00,00,00,00,00,00,R
1479121438.491501,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.491755,0002,8,00,00,00,00,00,00,0c,96,R
1479121438.492184,0130,8,32,80,00,ff,07,80,0c,bf,R
1479121438.492416,0131,8,12,80,00,00,fd,7e,0c,fc,R
1479121438.492654,0140,8,00,00,00,00,0c,2f,2c,cd,R
1479121438.495287,043f,8,09,45,60,ff,5a,d3,00,00,R
1479121438.495504,0370,8,00,20,00,00,00,00,00,00,R
1479121438.495745,0440,8,ff,00,00,00,ff,d3,00,00,R
1479121438.4968,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.49698,02b0,5,7e,02,32,07,3e,R
1479121438.498687,0316,8,05,4e,78,08,4e,31,00,7d,R
1479121438.498911,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.499131,0260,8,45,4e,4c,30,ff,8d,72,00,R
1479121438.499389,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121438.499613,0329,8,dc,b9,7e,14,12,20,00,14,R
1479121438.499841,0350,8,05,28,54,66,6d,00,00,72,R
1479121438.500082,0545,8,d8,00,00,82,00,00,00,00,R
1479121438.500749,0002,8,00,00,00,00,00,00,0d,8b,R
1479121438.500976,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.501218,0130,8,33,80,00,ff,e3,7f,0d,28,R
1479121438.501451,0131,8,05,80,00,00,bb,7e,0d,b3,R
1479121438.501686,0140,8,00,00,00,00,0e,23,2d,a4,R
1479121438.50193,04f0,8,00,00,00,80,00,4f,03,14,R
1479121438.505359,043f,8,09,45,60,ff,5a,97,00,00,R
1479121438.505583,0370,8,00,20,00,00,00,00,00,00,R
1479121438.50582,0440,8,ff,00,00,00,ff,97,00,00,R
1479121438.506796,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.506993,02b0,5,91,02,32,07,3f,R
1479121438.508679,0316,8,05,4e,78,08,4e,32,00,7d,R
1479121438.508902,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.509125,0260,8,45,4e,4d,30,ff,8d,72,10,R
1479121438.509372,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121438.509603,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121438.509836,0350,8,05,28,64,66,6d,00,00,42,R
1479121438.510075,0545,8,d8,00,00,81,00,00,00,00,R
1479121438.510335,0690,8,00,00,00,00,a0,22,00,00,R
1479121438.510767,0430,8,00,00,00,00,00,00,00,00,R
1479121438.511,04b1,8,02,02,02,00,00,00,00,06,R
1479121438.511249,01f1,8,00,00,00,00,00,00,00,00,R
1479121438.511491,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.511746,0002,8,00,00,00,00,00,00,0e,ac,R
1479121438.512184,0130,8,32,80,00,ff,ee,7f,0e,d7,R
1479121438.512412,0131,8,fb,7f,00,00,ab,7e,0e,2d,R
1479121438.512654,0140,8,00,00,00,00,10,0b,2e,bd,R
1479121438.515335,043f,8,09,45,60,ff,5a,97,00,00,R
1479121438.515536,0370,8,00,20,00,00,00,00,00,00,R
1479121438.515772,0440,8,ff,00,00,00,ff,97,00,00,R
1479121438.516797,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.516986,02b0,5,a5,02,2f,07,70,R
1479121438.518826,0316,8,05,4e,fc,08,4e,30,00,7d,R
1479121438.519045,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.519268,0260,8,45,4e,4b,30,ff,8d,72,23,R
1479121438.519506,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121438.519748,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121438.519979,0350,8,05,28,74,66,6d,00,00,52,R
1479121438.520211,0545,8,d8,d2,00,85,00,00,00,00,R
1479121438.52035,05f0,2,f4,00,R
1479121438.520737,0002,8,00,00,00,00,00,00,0f,b1,R
1479121438.520972,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.521212,0130,8,31,80,00,ff,1a,80,0f,e2,R
1479121438.521448,0131,8,fb,7f,00,00,db,7e,0f,78,R
1479121438.521692,0140,8,00,00,00,00,12,25,2f,39,R
1479121438.521936,04f0,8,00,00,00,80,00,4f,03,14,R
1479121438.525552,043f,8,01,45,60,ff,5a,97,00,00,R
1479121438.525758,00a0,8,9d,82,fc,08,00,29,02,00,R
1479121438.526002,00a1,8,80,80,00,00,3d,00,00,00,R
1479121438.526253,0370,8,00,20,00,00,00,00,00,00,R
1479121438.526505,0440,8,ff,01,00,00,ff,97,00,00,R
1479121438.526762,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.527003,02b0,5,b7,02,2f,07,51,R
1479121438.528702,0316,8,05,4f,fc,08,4f,2e,00,7d,R
1479121438.528918,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.529139,0260,8,48,4f,44,30,ff,8d,62,36,R
1479121438.529383,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121438.529616,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121438.529846,0350,8,05,28,84,66,6d,00,00,a2,R
1479121438.530092,0545,8,d8,00,00,86,00,00,00,00,R
1479121438.530786,0430,8,00,00,00,00,00,00,00,00,R
1479121438.531014,04b1,8,02,02,02,00,00,00,00,06,R
1479121438.531279,01f1,8,00,00,00,00,00,00,00,00,R
1479121438.531503,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.531757,0002,8,00,00,00,00,00,00,00,0a,R
1479121438.53218,0130,8,30,80,00,ff,44,80,00,75,R
1479121438.532413,0131,8,fb,7f,00,00,10,7f,00,af,R
1479121438.532657,0140,8,00,00,00,00,14,20,20,e6,R
1479121438.535312,043f,8,01,45,60,ff,5a,97,00,00,R
1479121438.535531,0370,8,00,20,00,00,00,00,00,00,R
1479121438.535773,0440,8,ff,01,00,00,ff,97,00,00,R
1479121438.536762,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.537014,02b0,5,c9,02,2d,07,d2,R
1479121438.53866,0316,8,05,4c,fc,08,4c,2a,00,7d,R
1479121438.538922,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.539111,0260,8,48,4c,3f,30,ff,8d,54,07,R
1479121438.539355,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121438.539592,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121438.539822,0350,8,05,28,94,66,6d,00,00,b2,R
1479121438.540061,0545,8,d8,00,00,85,00,00,00,00,R
1479121438.540761,04f0,8,00,00,00,80,00,4f,03,14,R
1479121438.54099,0002,8,00,00,00,00,00,00,01,17,R
1479121438.541238,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.542204,0130,8,2e,80,00,ff,3c,80,01,94,R
1479121438.542416,0131,8,f7,7f,00,00,ff,7e,01,53,R
1479121438.542655,0140,8,00,00,00,00,16,20,21,f8,R
1479121438.545309,043f,8,01,45,60,ff,5a,97,00,00,R
1479121438.54553,0370,8,00,20,00,00,00,00,00,00,R
1479121438.545767,0440,8,ff,01,00,00,ff,97,00,00,R
1479121438.54676,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.547012,02b0,5,da,02,2a,07,93,R
1479121438.548629,0316,8,05,4c,fc,08,4c,2b,00,7d,R
1479121438.54885,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.549081,0260,8,48,4c,40,30,ff,8e,54,17,R
1479121438.54932,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121438.549562,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121438.549795,0350,8,05,28,a4,66,6d,00,00,82,R
1479121438.550033,0545,8,d8,00,00,84,00,00,00,00,R
1479121438.550797,0430,8,00,00,00,00,00,00,00,00,R
1479121438.551017,04b1,8,03,02,02,01,00,00,00,08,R
1479121438.551282,01f1,8,00,00,00,00,00,00,00,00,R
1479121438.551511,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.551762,0002,8,00,00,00,00,00,00,02,30,R
1479121438.552179,0130,8,2d,80,00,ff,1b,80,02,ee,R
1479121438.552406,0131,8,fb,7f,00,00,cc,7e,02,6b,R
1479121438.55265,0140,8,00,00,00,00,18,00,22,a3,R
1479121438.555351,043f,8,01,45,60,ff,5a,7e,00,00,R
1479121438.555574,0370,8,00,20,00,00,00,00,00,00,R
1479121438.555815,0440,8,ff,01,00,00,ff,7e,00,00,R
1479121438.556743,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.55703,02b0,5,eb,02,2a,07,c4,R
1479121438.558787,0316,8,05,4d,fc,08,4d,2d,00,7d,R
1479121438.559009,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.559232,0260,8,48,4d,42,30,ff,8e,5a,2f,R
1479121438.559473,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121438.559713,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121438.559943,0350,8,05,28,b4,66,6d,00,00,92,R
1479121438.560182,0545,8,d8,00,00,84,00,00,00,00,R
1479121438.560767,0002,8,00,00,00,00,00,01,03,61,R
1479121438.560998,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.561242,0130,8,2d,80,00,ff,09,80,03,e8,R
1479121438.561478,0131,8,00,80,00,00,ba,7e,03,ae,R
1479121438.56172,0140,8,00,00,00,00,02,20,23,dc,R
1479121438.561961,04f0,8,00,00,00,80,00,4f,03,14,R
1479121438.565361,043f,8,01,45,60,ff,5a,7e,00,00,R
1479121438.565575,0370,8,00,20,00,00,00,00,00,00,R
1479121438.565814,0440,8,ff,01,00,00,ff,7e,00,00,R
1479121438.566737,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.567034,02b0,5,fa,02,28,07,f5,R
1479121438.568643,0316,8,05,4c,7c,09,4c,2c,00,7d,R
1479121438.568908,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.56909,0260,8,48,4c,41,30,ff,8e,56,36,R
1479121438.569325,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121438.569567,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121438.569799,0350,8,05,28,c4,66,6d,00,00,e2,R
1479121438.570039,0545,8,d8,d1,00,85,00,00,00,00,R
1479121438.57017,05f0,2,f4,00,R
1479121438.570805,0430,8,00,00,00,00,00,00,00,00,R
1479121438.571034,04b1,8,03,02,02,01,00,00,00,08,R
1479121438.5713,01f1,8,00,00,00,00,00,00,00,00,R
1479121438.571527,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.571774,0002,8,00,00,00,00,00,01,04,32,R
1479121438.572178,0130,8,2a,80,00,ff,02,80,04,b5,R
1479121438.572411,0131,8,f7,7f,00,00,ed,7e,04,21,R
1479121438.572654,0140,8,00,00,00,00,04,22,24,12,R
1479121438.575317,043f,8,01,45,60,ff,5a,7e,00,00,R
1479121438.575536,0370,8,00,20,00,00,00,00,00,00,R
1479121438.575774,0440,8,ff,01,00,00,ff,7e,00,00,R
1479121438.576725,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.57705,02b0,5,08,03,23,07,b6,R
1479121438.578601,0316,8,05,48,7c,09,48,2a,00,7d,R
1479121438.57882,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.57905,0260,8,49,48,3b,30,ff,8e,4a,06,R
1479121438.579315,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121438.57953,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121438.57976,0350,8,05,28,d4,66,6d,00,00,f2,R
1479121438.580003,0545,8,d8,00,00,88,00,00,00,00,R
1479121438.580815,0002,8,00,00,00,00,00,01,05,2f,R
1479121438.581043,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.58129,0130,8,26,80,00,ff,ff,7f,05,5f,R
1479121438.581521,0131,8,e9,7f,00,00,2b,7f,05,6d,R
1479121438.581759,0140,8,00,00,00,00,06,26,25,21,R
1479121438.582003,04f0,8,00,00,00,80,00,4f,03,14,R
1479121438.585291,043f,8,01,45,60,ff,5a,7e,00,00,R
1479121438.585512,0370,8,00,20,00,00,00,00,00,00,R
1479121438.58575,0440,8,ff,01,00,00,ff,7e,00,00,R
1479121438.586718,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.587048,02b0,5,15,03,20,07,57,R
1479121438.588639,0316,8,05,48,7c,09,48,29,00,7d,R
1479121438.588894,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.589088,0260,8,47,48,3a,30,ff,8e,49,1b,R
1479121438.58933,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121438.58957,0329,8,40,b9,7e,14,12,20,00,14,R
1479121438.589798,0350,8,05,28,e4,66,6d,00,00,c2,R
1479121438.590039,0545,8,d8,00,00,88,00,00,00,00,R
1479121438.590786,0430,8,00,00,00,00,00,00,00,00,R
1479121438.591007,04b1,8,03,02,02,01,00,00,00,08,R
1479121438.59126,01f1,8,00,00,00,00,00,00,00,00,R
1479121438.591498,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.591752,0002,8,00,00,00,00,00,01,06,08,R
1479121438.592182,0130,8,20,80,00,ff,f0,7f,06,2d,R
1479121438.592406,0131,8,e9,7f,00,00,46,7f,06,9f,R
1479121438.592646,0140,8,00,00,00,00,08,25,26,db,R
1479121438.595312,043f,8,01,45,60,ff,5a,7e,00,00,R
1479121438.59551,0370,8,00,20,00,00,00,00,00,00,R
1479121438.595749,0440,8,ff,01,00,00,ff,7e,00,00,R
1479121438.596911,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.597066,02b0,5,21,03,1e,07,08,R
1479121438.598706,0316,8,05,48,7c,09,48,29,00,7d,R
1479121438.59893,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.599148,0260,8,47,48,3a,30,ff,8e,49,2c,R
1479121438.599386,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121438.599631,0329,8,40,b9,7e,14,12,20,00,14,R
1479121438.59986,0350,8,05,28,f4,66,6d,00,00,d2,R
1479121438.600104,0545,8,d8,00,00,86,00,00,00,00,R
1479121438.600755,0002,8,00,00,00,00,00,01,07,15,R
1479121438.600986,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.601235,0130,8,19,80,00,ff,e0,7f,07,71,R
1479121438.601467,0131,8,e5,7f,00,00,42,7f,07,3f,R
1479121438.601708,0140,8,00,00,00,00,0a,20,27,a4,R
1479121438.601953,04f0,8,00,00,00,80,00,4f,03,14,R
1479121438.605312,043f,8,01,45,60,ff,5a,9c,00,00,R
1479121438.60553,0370,8,00,20,00,00,00,00,00,00,R
1479121438.605767,0440,8,ff,01,00,00,ff,9c,00,00,R
1479121438.606902,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.607049,02b0,5,2e,03,1e,07,e9,R
1479121438.608662,0316,8,05,48,7c,09,48,29,00,7d,R
1479121438.608917,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.609101,0260,8,47,48,3b,30,ff,8e,49,3c,R
1479121438.609337,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121438.609576,0329,8,40,b9,7e,14,12,20,00,14,R
1479121438.609814,0350,8,05,28,04,66,6e,00,00,21,R
1479121438.610057,0545,8,d8,00,00,86,00,00,00,00,R
1479121438.610321,0690,8,00,00,00,00,a0,22,00,00,R
1479121438.610776,0430,8,00,00,00,00,00,00,00,00,R
1479121438.610997,04b1,8,03,02,02,01,00,00,00,08,R
1479121438.611246,01f1,8,00,00,00,00,00,00,00,00,R
1479121438.611493,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.611737,0002,8,00,00,00,00,00,01,08,ae,R
1479121438.612174,0130,8,11,80,00,ff,eb,7f,08,98,R
1479121438.612399,0131,8,e5,7f,00,00,5c,7f,08,95,R
1479121438.612641,0140,8,00,00,00,00,0c,20,28,1a,R
1479121438.615319,043f,8,01,45,60,ff,5a,9c,00,00,R
1479121438.615528,0370,8,00,20,00,00,00,00,00,00,R
1479121438.615765,0440,8,ff,01,00,00,ff,9c,00,00,R
1479121438.616874,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.617063,02b0,5,3a,03,1e,07,8a,R
1479121438.618582,0316,8,05,48,ec,09,48,29,00,7d,R
1479121438.618799,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.619027,0260,8,47,48,3b,30,ff,8e,49,09,R
1479121438.61929,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121438.619504,0329,8,40,b9,7e,14,12,20,00,14,R
1479121438.619739,0350,8,05,28,14,66,6d,00,00,32,R
1479121438.61998,0545,8,d8,c8,00,89,00,00,00,00,R
1479121438.620114,05f0,2,f4,00,R
1479121438.620808,0002,8,00,00,00,00,00,01,09,b3,R
1479121438.621023,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.62126,0130,8,10,80,00,ff,0f,80,09,0f,R
1479121438.621501,0131,8,fb,7f,00,00,9e,7f,09,93,R
1479121438.621734,0140,8,00,00,00,00,0e,25,29,65,R
1479121438.621978,04f0,8,00,00,00,80,00,4f,03,14,R
1479121438.625283,043f,8,01,45,60,ff,5a,9c,00,00,R
1479121438.625489,00a0,8,ad,82,ec,09,00,27,02,00,R
1479121438.625723,00a1,8,80,80,00,00,43,00,00,00,R
1479121438.625978,0370,8,00,20,00,00,00,00,00,00,R
1479121438.626231,0440,8,ff,01,00,00,ff,9c,00,00,R
1479121438.626871,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.627073,02b0,5,44,03,1b,07,5b,R
1479121438.628583,0316,8,05,47,ec,09,47,28,00,7d,R
1479121438.628794,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.629013,0260,8,47,47,37,30,ff,8f,4b,1c,R
1479121438.62925,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121438.629485,0329,8,40,b9,7e,14,12,20,00,14,R
1479121438.629733,0350,8,05,28,24,66,6d,00,00,02,R
1479121438.629973,0545,8,d8,00,00,89,00,00,00,00,R
1479121438.630788,0430,8,00,00,00,00,00,00,00,00,R
1479121438.631007,04b1,8,03,02,02,01,00,00,00,08,R
1479121438.631263,01f1,8,00,00,00,00,00,00,00,00,R
1479121438.6315,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.63175,0002,8,00,00,00,00,00,01,0a,94,R
1479121438.632188,0130,8,16,80,00,ff,37,80,0a,df,R
1479121438.632413,0131,8,17,80,00,00,fa,7f,0a,40,R
1479121438.632658,0140,8,00,00,00,00,10,27,2a,cb,R
1479121438.635337,043f,8,01,45,60,ff,5a,b8,00,00,R
1479121438.635534,0370,8,00,20,00,00,00,00,00,00,R
1479121438.635774,0440,8,ff,01,00,00,ff,b8,00,00,R
1479121438.636865,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.637087,02b0,5,4d,03,16,07,6c,R
1479121438.63869,0316,8,05,47,ec,09,47,28,00,7d,R
1479121438.63891,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.639132,0260,8,47,47,37,30,ff,8f,4b,2d,R
1479121438.639369,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121438.639607,0329,8,40,b9,7e,14,12,20,00,14,R
1479121438.639852,0350,8,05,28,34,66,6e,00,00,11,R
1479121438.640096,0545,8,d8,00,00,89,00,00,00,00,R
1479121438.640773,0002,8,00,00,00,00,00,01,0b,89,R
1479121438.640999,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.641241,0130,8,1a,80,00,ff,33,80,0b,7f,R
1479121438.641478,0131,8,12,80,00,00,10,80,0b,b7,R
1479121438.641717,0140,8,00,00,00,00,12,25,2b,4d,R
1479121438.641963,04f0,8,00,00,00,80,00,4f,03,14,R
1479121438.645308,043f,8,01,45,60,ff,5a,b8,00,00,R
1479121438.645526,0370,8,00,20,00,00,00,00,00,00,R
1479121438.645767,0440,8,ff,01,00,00,ff,b8,00,00,R
1479121438.646967,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.647121,02b0,5,57,03,16,07,cd,R
1479121438.648575,0316,8,05,47,ec,09,47,28,00,7d,R
1479121438.64879,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.649016,0260,8,47,47,37,30,ff,8f,4b,3e,R
1479121438.649251,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121438.64949,0329,8,40,b9,7e,14,12,20,00,14,R
1479121438.649727,0350,8,05,28,44,66,6d,00,00,62,R
1479121438.649971,0545,8,d8,00,00,88,00,00,00,00,R
1479121438.650807,0430,8,00,00,00,00,00,00,00,00,R
1479121438.651026,04b1,8,03,02,02,01,00,00,00,08,R
1479121438.651295,01f1,8,00,00,00,00,00,00,00,00,R
1479121438.651516,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.651769,0002,8,00,00,00,00,00,01,0c,da,R
1479121438.652174,0130,8,18,80,00,ff,02,80,0c,31,R
1479121438.652403,0131,8,f7,7f,00,00,f0,7f,0c,18,R
1479121438.652644,0140,8,00,00,00,00,14,21,2c,36,R
1479121438.655276,043f,8,01,45,60,ff,5a,b8,00,00,R
1479121438.655496,0370,8,00,20,00,00,00,00,00,00,R
1479121438.655733,0440,8,ff,01,00,00,ff,b8,00,00,R
1479121438.656653,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.65712,02b0,5,5f,03,16,07,7e,R
1479121438.658558,0316,8,05,47,ec,09,47,28,00,7d,R
1479121438.658776,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.659004,0260,8,47,47,38,30,ff,8f,4b,0a,R
1479121438.659245,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121438.659485,0329,8,40,b9,7e,14,12,20,00,14,R
1479121438.659713,0350,8,05,28,54,66,6d,00,00,72,R
1479121438.659958,0545,8,d8,00,00,88,00,00,00,00,R
1479121438.660784,0002,8,00,00,00,00,00,01,0d,c7,R
1479121438.661001,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.661242,0130,8,13,80,00,ff,eb,7f,0d,4b,R
1479121438.661473,0131,8,ee,7f,00,00,e4,7f,0d,2d,R
1479121438.661716,0140,8,00,00,00,00,16,00,2d,11,R
1479121438.661962,04f0,8,00,00,00,80,00,4f,03,14,R
1479121438.665285,043f,8,01,45,60,ff,5a,b8,00,00,R
1479121438.665499,0370,8,00,20,00,00,00,00,00,00,R
1479121438.665737,0440,8,ff,01,00,00,ff,b8,00,00,R
1479121438.666646,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.667114,02b0,5,68,03,14,07,0f,R
1479121438.66861,0316,8,05,45,34,0a,45,28,00,7d,R
1479121438.668828,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.669057,0260,8,44,45,36,30,ff,90,4f,1e,R
1479121438.669294,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121438.669528,0329,8,87,b9,7e,14,12,20,00,14,R
1479121438.669776,0350,8,05,28,64,66,6d,00,00,42,R
1479121438.670008,0545,8,d8,c1,00,89,00,00,00,00,R
1479121438.67014,05f0,2,f4,00,R
1479121438.670771,0430,8,00,00,00,00,00,00,00,00,R
1479121438.670989,04b1,8,03,02,02,01,00,00,00,08,R
1479121438.671239,01f1,8,00,00,00,00,00,00,00,00,R
1479121438.671484,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.671729,0002,8,00,00,00,00,00,02,0e,34,R
1479121438.672172,0130,8,11,80,00,ff,fb,7f,0e,ce,R
1479121438.672406,0131,8,f7,7f,00,00,14,80,0e,f5,R
1479121438.672645,0140,8,00,00,00,00,02,20,2e,5d,R
1479121438.675348,043f,8,01,45,60,ff,5a,bd,00,00,R
1479121438.675535,0370,8,00,20,00,00,00,00,00,00,R
1479121438.675776,0440,8,ff,01,00,00,ff,bd,00,00,R
1479121438.676661,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.677139,02b0,5,6e,03,11,07,c0,R
1479121438.678656,0316,8,05,45,34,0a,45,27,00,7d,R
1479121438.678916,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.679103,0260,8,44,45,35,30,ff,90,4f,20,R
1479121438.679339,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121438.679574,0329,8,87,b9,7e,14,12,20,00,14,R
1479121438.679817,0350,8,05,28,74,66,6d,00,00,52,R
1479121438.680064,0545,8,d8,00,00,8b,00,00,00,00,R
1479121438.680749,0002,8,00,00,00,00,00,02,0f,29,R
1479121438.680978,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.681221,0130,8,10,80,00,ff,0c,80,0f,cd,R
1479121438.681463,0131,8,fb,7f,00,00,40,80,0f,2d,R
1479121438.681707,0140,8,00,00,00,00,04,00,2f,30,R
1479121438.681949,04f0,8,00,00,00,80,00,4f,03,14,R
1479121438.685307,043f,8,01,45,60,ff,5a,bd,00,00,R
1479121438.685527,0370,8,00,20,00,00,00,00,00,00,R
1479121438.685769,0440,8,ff,01,00,00,ff,bd,00,00,R
1479121438.686628,02c0,8,14,00,00,00,00,00,00,00,R
1479121438.687137,02b0,5,76,03,11,07,41,R
1479121438.688538,0316,8,05,45,34,0a,45,28,00,7d,R
1479121438.688756,018f,8,fe,36,00,00,00,46,00,00,R
1479121438.688986,0260,8,45,45,35,30,ff,90,4f,30,R
1479121438.68922,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121438.689455,0329,8,87,b9,7e,14,12,20,00,14,R
1479121438.689698,0350,8,05,28,84,66,6d,00,00,a2,R
1479121438.689935,0545,8,d8,00,00,8a,00,00,00,00,R
1479121438.690773,0430,8,00,00,00,00,00,00,00,00,R
1479121438.690979,04b1,8,03,02,03,01,00,00,00,09,R
1479121438.691232,01f1,8,00,00,00,00,00,00,00,00,R
1479121438.691475,0153,8,00,00,00,ff,00,ff,00,00,R
1479121438.691723,0002,8,00,00,00,00,00,03,00,de,R
1479121438.692181,0130,8,0f,80,00,ff,07,80,00,13,R
1479121438.692416,0131,8,fb,7f,00,00,36,80,00,db,R
1479121438.69265,0140,8,00,00,00,00,02,13,20,ee,R
1479121438.695272,043f,8,01,45,60,ff,5a,bd,00,00,R
1479121438.695496,0370,8,00,20,00,00,00,00,00,00,R
1479121438.695735,0440,8,ff,01,00,00,ff,bd,00,00,R
